schema_version,time_s,step,heave_m,roll_rad,pitch_rad,heave_rate_m_s,roll_rate_rad_s,pitch_rate_rad_s,compression_fl_m,compression_fr_m,compression_rl_m,compression_rr_m,gravity_x_m_s2,gravity_y_m_s2,gravity_z_m_s2
1,3.4500000000000002,690,-0.0016752503196955139,-0.019998185711439971,0.00058864116237049421,2.8211089801997581e-08,1.5518090466449107e-05,1.4833428055946008e-06,0.017342176570432303,-0.015814815339135167,0.018373897459752646,-0.013703192421397071,0,0,-9.8066499999999994
1,3.4550000000000001,691,-0.0016752501608819665,-0.019998108341777905,0.00058864853893756894,3.5048045114124767e-08,1.5424773298464329e-05,1.4671965197901781e-06,0.01734210084881713,-0.015814762781850636,0.01837384352255244,-0.013703122257659324,0,0,-9.8066499999999994
1,3.46,692,-0.0016752499683829524,-0.019998031445674306,0.00058865583511822348,4.1684762060956729e-08,1.5328683239108874e-05,1.4511883927873972e-06,0.017342025610582869,-0.015814710526345126,0.018373789841315324,-0.013703052597546266,0,0,-9.8066499999999994
1,3.4649999999999999,693,-0.001675249743206925,-0.019997955036751294,0.0005886630516056823,4.811842430710684e-08,1.5229917176940313e-05,1.4353194150554373e-06,0.017341950866957188,-0.015814658583976456,0.018373736428752077,-0.013702983450197001,0,0,-9.8066499999999994
1,3.4700000000000002,694,-0.0016752494863751073,-0.019997879128147284,0.00058867018909837857,5.4346737936216221e-08,1.5128571696195201e-05,1.4195906760486843e-06,0.017341876628771458,-0.01581460696569674,0.018373683297204152,-0.013702914824344093,0,0,-9.8066499999999994
1,3.4750000000000001,695,-0.0016752491989189201,-0.019997803732518644,0.00058867724830039621,6.0367914481762582e-08,1.502474302326532e-05,1.4040033431611482e-06,0.017341802906458884,-0.01581455568205703,0.018373630458642938,-0.013702846728316969,0,0,-9.8066499999999994
1,3.48,696,-0.0016752488818775006,-0.019997728862041615,0.00058868422992180839,6.6180652969181461e-08,1.4918526974428443e-05,1.3885586414194773e-06,0.017341729710053086,-0.015814504743211909,0.018373577924669194,-0.013702779170045561,0,0,-9.8066499999999994
1,3.4849999999999999,697,-0.001675248536295311,-0.019997654528414482,0.00058869113467891691,7.1784121149908002e-08,1.4810018904486826e-05,1.3732578340507917e-06,0.017341657049187147,-0.015814454158924064,0.018373525706512663,-0.013702712157064168,0,0,-9.8066499999999994
1,3.4900000000000002,698,-0.0016752481632198433,-0.019997580742860024,0.0005886979632943964,7.7177936040898944e-08,1.4699313656441841e-05,1.3581022039763419e-06,0.017341584933093099,-0.015814403938568818,0.018373473815031918,-0.013702645696515562,0,0,-9.8066499999999994
1,3.4950000000000001,699,-0.0016752477636994229,-0.01999750751612818,0.00058870471649734855,8.2362143854804709e-08,1.4586505512388253e-05,1.3430930362552615e-06,0.017341513370601889,-0.015814354091138631,0.01837342226071435,-0.01370257979515525,0,0,-9.8066499999999994
1,3.5,700,-0.001675247338781114,-0.019997434858498985,0.00058871139502327116,8.73371994766339e-08,1.4471688145188692e-05,1.3282316016054835e-06,0.017341442370143734,-0.015814304625247581,0.018373371053676396,-0.013702514459355976,0,0,-9.8066499999999994
1,3.5049999999999999,701,-0.0016752468895087282,-0.01999736277978573,0.00058871799961394738,9.210394558931121e-08,1.4354954571176657e-05,1.3135191409310501e-06,0.01734137193974894,-0.015814255549135802,0.018373320203663966,-0.013702449695112348,0,0,-9.8066499999999994
1,3.5100000000000002,702,-0.0016752464169209379,-0.019997291289338366,0.00058872453101726011,9.6663591517021046e-08,1.4236397103730663e-05,1.2989568510082076e-06,0.017341302087049114,-0.015814206870673895,0.018373269720053063,-0.013702385508045678,0,0,-9.8066499999999994
1,3.5150000000000001,703,-0.0016752459220494968,-0.019997220396047125,0.00058873098998693811,1.0101769195190775e-07,1.4116107307973944e-05,1.2845458712279192e-06,0.017341232819278789,-0.015814158597367341,0.018373219611850646,-0.013702321903408947,0,0,-9.8066499999999994
1,3.52,704,-0.001675245405917566,-0.019997150108346379,0.0005887373772822382,1.0516812561150187e-07,1.3994175956244419e-05,1.2702872715294176e-06,0.017341164143277441,-0.015814110736360857,0.018373169887695665,-0.013702258886091929,0,0,-9.8066499999999994
1,3.5249999999999999,705,-0.0016752448695381476,-0.01999708043421871,0.00058874369366757019,1.0911707390959424e-07,1.3870692984565003e-05,1.2561820414412073e-06,0.017341096065491855,-0.015814063294442762,0.018373120555860368,-0.013702196460626445,0,0,-9.8066499999999994
1,3.5300000000000002,706,-0.0016752443139126242,-0.019997011381199199,0.0005887499399120699,1.1286699977211172e-07,1.374574745026243e-05,1.2422310802651533e-06,0.017341028591978929,-0.015814016278049341,0.018373071624251777,-0.013702134631191741,0,0,-9.8066499999999994
1,3.5350000000000001,707,-0.0016752437400294035,-0.019996942956379927,0.00058875611678912564,1.1642062662514445e-07,1.3619427490475054e-05,1.2284351884042017e-06,0.017340961728408721,-0.015813969693269196,0.01837302310041343,-0.013702073401619974,0,0,-9.8066499999999994
1,3.54,708,-0.0016752431488626684,-0.019996875166414671,0.00058876222507586457,1.1978091766191294e-07,1.3491820281539603e-05,1.2147950597729993e-06,0.017340895480067946,-0.015813923545847576,0.018372974991527308,-0.013702012775401824,0,0,-9.8066499999999994
1,3.5449999999999999,709,-0.0016752425413712284,-0.01999680801752381,0.00058876826555260338,1.2295105545639087e-07,1.3363011999775509e-05,1.2013112753358136e-06,0.017340829851863703,-0.01581387784119077,0.018372927304416014,-0.013701952755692179,0,0,-9.8066499999999994
1,3.5500000000000003,710,-0.0016752419184974743,-0.019996741515499426,0.00058877423900226993,1.2593442192231214e-07,1.3233087783120098e-05,1.187984297693788e-06,0.017340764848327583,-0.015813832584370465,0.018372880045545159,-0.013701893345315921,0,0,-9.8066499999999994
