s_m,x_m,y_m,elevation_m,grade,heading_rad,curvature_1_m,left_width_m,right_width_m,left_x_m,left_y_m,right_x_m,right_y_m,projection_s_error_m,projection_lateral_error_m,projection_reconstruction_error_m
347.20841536649226,52.758973688301019,-28.574289031318397,0,0,1.0743913525935676,0.016748929669498681,7,7,46.603870647971078,-25.240416423836045,58.91407672863096,-31.908161638800749,0,4.4408920985006262e-16,0
347.39691070599628,52.848485986235495,-28.408403530498052,0,0,1.0775504381677845,0.016770307406958181,7,7,46.682881687952666,-25.093992023609346,59.014090284518325,-31.722815037386759,0,5.5511151231257827e-16,0
347.58540604550035,52.937473434371746,-28.242235934223174,0,0,1.0807134217373211,0.016781566533091357,7,7,46.761416566190796,-24.947342679352097,59.113530302552697,-31.537129189094252,0,3.1086244689504383e-15,0
347.77390138500442,53.025934916946213,-28.075787716054375,0,0,1.083874557579229,0.016759428731619345,7,7,46.839493318911323,-24.800434245953241,59.212376514981102,-31.351141186155509,0,2.6645352591003757e-15,0
347.96239672450849,53.113870150800366,-27.909060836399114,0,0,1.0870316644085507,0.016738809412659705,7,7,46.917118760241507,-24.653254914110928,59.310621541359225,-31.1648667586873,0,2.6645352591003757e-15,0
348.15089206401251,53.201278903569644,-27.742057305563769,0,0,1.0901850277165361,0.016719702230637856,7,7,46.99429160038575,-24.505808146720479,59.408266206753538,-30.978306464407058,0,0,0
348.33938740351664,53.288160903935598,-27.574779105415306,0,0,1.0933349318496859,0.01670210131090006,7,7,47.071010535523378,-24.358097384052147,59.505311272347818,-30.791460826778465,0,8.8817841970012523e-16,0
348.52788274302065,53.374515829325716,-27.407228213682394,0,0,1.0964816596547715,0.01668600124879735,7,7,47.147274236567711,-24.210126065576279,59.601757422083722,-30.604330361788509,0,2.2204460492503131e-16,0
348.71637808252473,53.460343309691709,-27.239406597775019,0,0,1.0996254927000373,0.016671397105219022,7,7,47.223081352134066,-24.061897624883798,59.697605267249351,-30.416915570666241,0,4.4408920985006262e-16,0
348.9048734220288,53.545642998406407,-27.07131607546841,0,0,1.1027667139782429,0.016658284392970384,7,7,47.298430570818134,-23.913415366993448,59.792855425994681,-30.229216783943372,0,1.6653345369377348e-15,3.5527136788005009e-15
349.09336876153287,53.630414466130354,-26.902958521929879,0,0,1.105905604122928,0.016646659093277894,7,7,47.373320527122601,-23.76468265157806,59.887508405138107,-30.041234392281698,0,1.1102230246251565e-15,0
349.281864101037,53.714657243606688,-26.734335787259415,0,0,1.1090424430573629,0.016636517645316463,7,7,47.447749838927407,-23.615702820529279,59.981564648285968,-29.852968753989551,0,2.55351295663786e-15,0
349.47035944054102,53.798370821442937,-26.565449697142377,0,0,1.1121775100800502,0.016627856944342059,7,7,47.52171710698935,-23.466479198922691,60.075024535896524,-29.664420195362062,0,2.2204460492503131e-15,3.5527136788005009e-15
349.65885478004509,53.881554629888555,-26.396302094317452,0,0,1.1153110831943791,0.016620674341616747,7,7,47.595220896778279,-23.317015132054951,60.167888362998831,-29.475589056579953,0,2.2204460492503131e-16,0
349.84735011954916,53.964208107663239,-26.226894698728337,0,0,1.1184434417957978,0.016614967637112368,7,7,47.668259799015559,-23.167313862267829,60.26015641631092,-29.286475535188845,0,2.7755575615628914e-15,0
350.03584545905323,54.046330623464897,-26.057229266461281,0,0,1.121574863820211,0.016610735085977109,7,7,47.740832360050412,-23.017378669790958,60.351828886879382,-29.097079863131604,0,2.886579864025407e-15,0
350.22434079855725,54.127921504807254,-25.887307531924623,0,0,1.1247056269145781,0.016607975394354615,7,7,47.81293710708465,-22.867212822065333,60.442905902529859,-28.907402241783913,0,1.3322676295501878e-15,0
350.41283613806138,54.208980037872507,-25.717131208240378,0,0,1.1278360085254757,0.016606687718694415,7,7,47.884572547800879,-22.716819574505337,60.533387527944136,-28.717442841975419,0,1.9984014443252818e-15,0
350.6013314775654,54.289505468913923,-25.546701984306434,0,0,1.1309662860485186,0.016606871665328135,7,7,47.955737171373386,-22.566202168324139,60.62327376645446,-28.527201800288729,0,2.7755575615628914e-15,3.5527136788005009e-15
350.78982681706947,54.369497006848228,-25.376021519111216,0,0,1.1340967370274573,0.016608527290503348,7,7,48.026429450543226,-22.415363825937124,60.712564563153229,-28.336679212285308,0,1.8873791418627661e-15,3.5527136788005009e-15
350.97832215657354,54.448953812667362,-25.2050914641856,0,0,1.1372276388373344,0.016611655100340537,7,7,48.096647832057343,-22.264307771238059,60.801259793277382,-28.14587515713314,0,1.1102230246251565e-15,3.5527136788005009e-15
351.16681749607761,54.527875004311291,-25.033913453444356,0,0,1.1403592689669153,0.016616256050915924,7,7,48.166390740784479,-22.113037221061223,60.889359267838103,-27.954789685827489,0,1.3322676295501878e-15,0
351.35531283558174,54.606259656967836,-24.862489102504291,0,0,1.1434919051264385,0.016622331548759205,7,7,48.235656579802395,-21.961555385024663,60.976862734133277,-27.763422819983919,0,1.6653345369377348e-15,0
351.54380817508576,54.684106808884231,-24.690819995707429,0,0,1.1466258255795931,0.016629883452246422,7,7,48.304443735367734,-21.809865454516249,61.063769882400727,-27.571774536898609,0,2.6645352591003757e-15,3.5527136788005009e-15
351.73230351458983,54.76141546569697,-24.51890767574233,0,0,1.1497613094269441,0.016638914073776344,7,7,48.372750580587052,-21.657970593986864,61.150080350806888,-27.379844757497796,0,1.6653345369377348e-15,0
351.9207988540939,54.838184557405981,-24.346753739330737,0,0,1.1528986349567596,0.016649426175814837,7,7,48.440575437260854,-21.505874025960967,61.235793677551108,-27.187633452700506,0,6.6613381477509392e-16,0
352.10929419359798,54.914412984842656,-24.174359734501984,0,0,1.1560380816157372,0.016661422976964213,7,7,48.507916616816352,-21.353578940738355,61.320909352868959,-26.995140528265612,0,4.4408920985006262e-16,0
352.29778953310199,54.990099604413359,-24.00172719389446,0,0,1.1591799294966842,0.016674908152352248,7,7,48.574772406711517,-21.201088526299692,61.405426802115201,-26.802365861489228,0,7.7715611723760958e-16,0
352.48628487260612,55.065243228298947,-23.828857634024725,0,0,1.1623244594479931,0.01668988583567883,7,7,48.6411410705092,-21.048405968147197,61.489345386088694,-26.609309299902254,0,2.3314683517128287e-15,0
352.67478021211014,55.139842671343118,-23.655752445651352,0,0,1.1654719551632426,0.016706360632398869,7,7,48.707020889192478,-20.895534352983994,61.572664453493758,-26.41597053831871,0,2.55351295663786e-15,0
